0.004
0.004
0.004
0
0.012
0.002
0.036
0.04
0.004
0.012
0
0.006
0.022
0
0.06
0.004
0.002
0.006
0.128
0.014
0.008
0.44
0.034
0.018
0.004
0.042
0.066
0.006
0.004
0.05
0.148
0
0.014
0.13
0.02
0.088
0.402
0
0.068
0.03
0.132
0.028
0.004
0.064
0.098
0.02
0
0.01
0
0.056
0.008
0.042
0.026
0.014
0
0.004
0.188
0.062
0.01
0
0.054
0
0.034
0.012
0.024
0.002
0.022
0.018
0.01
0
0.01
0
0
0.008
0.316
0.012
0.03
0.012
0.002
0.016
0.004
0.05
0.116
0.108
0
0.184
0.216
0.006
0.014
0.008
0.066
0.18
0.004
0.006
0.008
0
0
0.048
0.018
0.006
0
0.044
0.028
0.012
0
0.086
0.002
0.018
0.028
0.01
0.028
0
0
0
0.004
0
0.002
0.026
0.04
0.02
0.002
0.244
0.006
0.006
0.064
0
0.034
0.298
0.006
0.046
0.044
0.016
0.006
0.012
0.004
0.004
0.066
0.166
0.03
0.014
0.596
0.002
0.072
0.006
0.14
0.022
0.064
0.016
0.002
0.012
0.226
0.058
0.004
0.022
0.362
0.012
0.038
0.002
0
0.23
0.21
0.006
0
0.054
0.01
0.002
0.058
0.006
0.042
0.084
0.5
0.002
0.284
0.004
0.01
0.038
0.014
0.008
0.004
0
0.058
0.068
0.036
0.748
0.514
0.008
0.166
0.058
0.034
0.032
0.022
0.004
0.282
0.004
0.06
0.05
0.138
0
0.032
0.02
0.026
0.28
0.258
0.01
0.024
0.134
0.006
0.042
0.018
0.014
0
0.048
0.422
0.062
0.026
0.024
0.012
0.058
0.106
0.05
0.004
0.472
0.046
0.008
0.014
0.034
0.03
0.002
0.008
0.14
0.056
0
0.014
0.018
0.034
0.004
0.1
0.082
0.056
0
0.006
0.002
0.006
0.022
0.026
0.068
0.07
0.006
0
0.024
0
0.006
0.052
0.004
0.008
0.058
0.032
0.004
0.388
0
0.014
0.154
0
0.006
0.088
0
0.036
0.008
0.092
0.144
0.004
0.032
0.03
0.006
0.022
0.02
0.012
0.02
0.104
0.006
0.01
0.306
0.064
0
0.322
0.006
0.022
0.056
0.028
0
0.04
0.03
0.006
0.002
0
0.004
0.032
0.008
0.002
0.056
0.028
0.128
0.006
0.006
0.012
0.242
0
0.064
0
0.596
0.014
0.256
0.088
0.034
0.008
0.008
0.012
0.13
0.18
0.284
0.02
0.462
0.188
0.192
0.002
0.032
0.152
0.008
0.006
0.006
0.016
0.028
0.038
0.01
0.008
0.368
0.014
0.116
0
0.316
0.06
0.032
0.192
0.004
0
0.012
0.248
0.022
0.05
0.004
0.002
0.074
0.056
0.032
0.09
0.03
0.002
0.002
0.048
0
0.002
0.028
0.008
0.016
0.202
0.012
0.046
0.072
0.006
0.776
0.024
0
0.018
0.016
0.014
0.288
0.154
0.004
0.08
0.536
0
0.036
0.002
0.004
0.006
0.046
0.03
0.21
0.068
0.032
0.004
0.01
0.044
0.502
0.018
0.016
0.024
0.022
0
0.526
0
0.156
0
0.022
0.02
0.06
0.036
0.046
0.076
0.014
0
0.052
0
0.04
0.004
0.002
0.006
0.002
0.184
0.008
0.036
0.004
0.072
0.01
0.014
0
0.106
0.014
0.006
0.044
0.798
0.02
0.064
0
0.03
0.522
0.002
0.104
0.012
0.096
0.004
0.026
0.012
0.014
0.014
0.002
0.024
0.004
0.002
0.018
0.012
0.048
0.216
0.012
0.01
0.012
0.008
0.036
0.056
0.036
0
0.042
0.092
0.012
0.17
0.008
0
0.102
0
0.01
0
0.27
0.01
0.042
0.11
0.084
0.028
0.002
0.016
0.038
0.026
0.094
0.006
0.01
0.008
0
0.002
0.084
0.01
0
0.066
0.046
0.018
0.008
0.248
0.266
0.028
0
0.004
0.024
0.18
0
0.016
0
0.054
0.146
0.014
0.004
0.026
0.036
0.03
0.026
0.012
0.136
0.19
0.008
0.002
0.016
0.038
0
0.1
0.014
0.042
0.1
0.004
0.018
0.112
0.388
0.066
0.406
0.016
0
0.064
0.506
0.002
0.006
0.028
0.006
0.228
0.014
0.008
0
0
0.078
0.002
0.002
0.07
0.006
0.122
0
0.1
0.002
0.006
0.016
0.014
0
0
0.556
0
0.004
0.018
0.012
0.062
0.008
0.048
0.174
0.002
0.002
0.016
0.046
0.294
0.002
0.016
0.11
0.016
0.006
0.002
0.008
0
0
0.334
0.004
0.018
0.006
0
0.022
0.008
0.008
0.008
0.018
0.01
0.052
0.472
0.01
0.012
0.162
0.02
0.012
0.014
0.082
0.02
0.042
0.012
0.014
0.026
0.002
0.054
0.002
0.01
0.046
0.01
0.054
0.222
0.384
